id,kind,category,term,action,reason,probe1_genus_ok,probe2_bucket,probe3_rewrite,rigidity,identity,dependence,carried_by
146,taxonomy,Earth Material,microcrystalline silica,DROP_AS_MIXIN,"Differentia ('microcrystalline') is a separable quality (texture), not a subkind discriminator (Probe 2).",True,Quality,silica has_quality some Microcrystallinity,+R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""Microcrystallinity""}"
147,taxonomy,Earth Material,carnallite,KEEP,"Genuine subkind of Evaporite Mineral, distinguished by its specific chemical composition.",True,None,,+R,+I,-D,
148,taxonomy,Earth Material,sepiolite,KEEP,"Genuine subkind of clay mineral, distinguished by its specific chemical composition and structure.",True,None,,+R,+I,-D,
149,taxonomy,Earth Material,rhombohedral dolomite,DROP_AS_MIXIN,"Differentia ('rhombohedral crystal habit') is a separable Quality (Probe 2), not an essential feature defining a new kind. This is a mixin.",True,Quality,dolomite has_quality some RhombohedralCrystalHabit,+R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""RhombohedralCrystalHabit""}"
150,taxonomy,Earth Material,mg-silicate clay,DROP_AS_REDUNDANT,"Vacuously restates parent; parent NLD for 'clay mineral' already specifies that in the Pre-Salt context, they are magnesium silicates.",False,None,,+R,+I,-D,
151,taxonomy,Earth Material,dawsonite,KEEP,"Dawsonite is a standard mineralogical kind, a genuine subkind of carbonate mineral defined by its unique chemical composition.",True,None,,+R,+I,-D,
152,taxonomy,Earth Material,carbonate mineral,KEEP,"Genuine subkind of Mineral, defined by the essential chemical characteristic of containing the carbonate anion.",True,None,,+R,+I,-D,
153,taxonomy,Earth Material,magnesite,KEEP,"Magnesite is a standard mineralogical kind, a genuine subkind of carbonate mineral defined by its unique chemical composition (MgCO3).",True,None,,+R,+I,-D,
154,taxonomy,Earth Material,saponite,KEEP,"Saponite is a genuine mineralogical subkind of clay mineral, defined by its composition.",True,None,,+R,+I,-D,
155,taxonomy,Earth Material,illite,KEEP,Illite is a genuine mineralogical subkind of clay mineral.,True,None,,+R,+I,-D,
156,taxonomy,Earth Material,k-feldspar,KEEP,K-feldspar is a genuine compositional subkind of the feldspar mineral group.,True,None,,+R,+I,-D,
157,taxonomy,Earth Material,tachyhydrite,KEEP,Tachyhydrite is a genuine compositional subkind of Evaporite Mineral.,True,None,,+R,+I,-D,
158,taxonomy,Earth Material,diagenetic constituent,DROP_AS_REDUNDANT,Near-synonym of sibling 'diagenetic product' (id=161); their definitions describe the same concept of a post-depositional feature.,,,,,,,
159,taxonomy,Earth Material,macrocrystalline quartz,KEEP,"Genuine subkind of quartz, distinguished by crystal size and texture. The parent NLD for quartz lists this as a possible texture.",True,None,,+R,+I,-D,
160,taxonomy,Earth Material,mica,KEEP,"Standard mineralogical kind, correctly placed as a subkind of Mineral.",True,None,,+R,+I,-D,
161,taxonomy,Earth Material,diagenetic product,REPARENT,"parent → Earth Material: The term is in category Earth Material (-D) but its parent 'Diagenetic Feature' is a dependent continuant (+D), an OntoClean dependence violation. Reparenting under Earth Material resolves this.",True,Role,Earth Material has_role some ProductRole,+R,+I,-D,
162,taxonomy,Earth Material,aragonite,KEEP,"Standard mineralogical kind, correctly placed as a subkind of carbonate mineral.",True,None,,+R,+I,-D,
163,taxonomy,Earth Material,mg-silicate gel,KEEP,Genuine kind of earth material defined by its composition and physical state (gel).,True,None,,+R,+I,-D,
164,taxonomy,Earth Material,fluorite,KEEP,"Fluorite is a specific mineral species, a valid subkind of Mineral defined by its chemical composition.",True,None,,+R,+I,-D,
165,taxonomy,Earth Material,sulfide,KEEP,"Sulfide is a valid chemical grouping of minerals, acting as an intermediate class above specific species like pyrite.",True,None,,+R,-I,-D,
166,taxonomy,Earth Material,diagenetic phase,DROP_AS_MIXIN,"The term is a mixin of a material (mineral product) and its origin (diagenesis), which is a process (Probe 2). This should be a relation.",True,Process,Mineral generated_by some Diagenesis,-R,-I,-D,"{""property"": ""generated_by"", ""filler"": ""diagenesis""}"
167,taxonomy,Earth Material,muscovite,KEEP,Muscovite is a specific mineral species within the mica group; this is a correct and standard sub-kinding.,True,None,,+R,+I,-D,
168,taxonomy,Geometry,bathymetry,DROP_AS_MIXIN,"NLD defines it as a 'measurement', which is a process or information artifact about a topography, not a kind of topography (Check 7).",False,Process,Bathymetry is a process that measures a Topography.,+R,+I,+D,"{""property"": ""is_measurement_of"", ""filler"": ""Topography""}"
169,taxonomy,Geometry,paleotopography,DROP_AS_MIXIN,"Differentia is a temporal location ('in the geological past'), making it a mixin of Topography and a TemporalRegion (Probe 2).",True,TemporalRegion,Topography occupies_temporal_region some GeologicalPast,+R,+I,+D,"{""property"": ""occupies_temporal_region"", ""filler"": ""GeologicalPast""}"
170,taxonomy,Geometry,Topography,KEEP,"Valid subkind of Geometry, specializing to the shape of a surface. Genus/differentia is clean.",True,None,,+R,+I,+D,
171,taxonomy,Geological Structure,fracture,KEEP,Genus/differentia is clean. 'fracture' is a genuine subkind of 'Geological Structure'.,True,None,,+R,+I,+D,
172,taxonomy,Geological Structure,fault,KEEP,"Genus/differentia is clean. 'fault' is a fracture with displacement, a genuine subkind.",True,None,,+R,+I,+D,
173,taxonomy,Geological Structure,normal fault,KEEP,"Genus/differentia is clean. 'normal fault' is a fault with specific kinematics, a genuine subkind.",True,None,,+R,+I,+D,
174,taxonomy,Geological Structure,graben,REPARENT,"parent → role: Describes a role a block plays (being depressed). This is anti-rigid (~R), while its parent 'Structural Block' is rigid (+R), an OntoClean violation.",True,Role,Structural Block has_role some GrabenRole,~R,+I,+D,
175,taxonomy,Geological Structure,horst,REPARENT,"parent → role: Describes a role a block plays (being uplifted). This is anti-rigid (~R), while its parent 'Structural Block' is rigid (+R), an OntoClean violation.",True,Role,Structural Block has_role some HorstRole,~R,+I,+D,
176,taxonomy,Geological Structure,pore system,KEEP,"A valid subkind of Pore Space Feature, distinguished as being a system of voids rather than a single void. Genus/differentia is clean.",True,None,,+R,+I,-D,
177,taxonomy,Geological Structure,reservoir heterogeneity,REPARENT,"parent → quality: The NLD defines this as a 'spatial variation of... properties,' which is a quality that inheres in a rock, not a geological structure itself (Check 2).",False,Quality,ReservoirRock has_quality some ReservoirHeterogeneity,-R,-I,+D,
178,taxonomy,Geological Structure,lamination,KEEP,"A valid subkind of Geological Structure, defined by its internal composition (laminae) and arrangement. Genus/differentia is clean.",True,None,,+R,+I,-D,
179,taxonomy,Geological Structure,clinoform,KEEP,"A valid subkind of Stratigraphic Geometry, defined by its characteristic inclined shape. Genus/differentia is clean.",True,None,,+R,+I,-D,
180,taxonomy,Geological Structure,transfer zone,REPARENT,"parent → role: The NLD defines the term by its function ('accommodates extensional displacement') within a fault system, which is an externally-grounded role (Check 3).",True,Role,GeologicalStructure has_role some DisplacementAccommodationRole,~R,+I,+D,
181,taxonomy,Geological Structure,intercrystalline porosity,DROP_AS_MIXIN,"Mixin class; the differentia 'intercrystalline' describes a Site (probe 2), not a genuine subkind of pore space.",True,Site,Pore Space Feature located_in some intercrystalline_space,+R,+I,-D,"{""property"": ""located_in"", ""filler"": ""intercrystalline space""}"
182,taxonomy,Geological Structure,stylolite,KEEP,"Genuine subkind of diagenetic feature, defined by its specific morphology (serrated surface) and formation process (pressure solution).",True,None,,+R,+I,-D,
183,taxonomy,Geological Structure,microfracture,DROP_AS_MIXIN,Mixin class defined by a quality (size). A microfracture is a fracture that is small (probe 2).,True,Quality,fracture has_quality some MicroscopicSize,+R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""MicroscopicSize""}"
184,taxonomy,Geological Structure,fault system,KEEP,"Genuine subkind of Geological Structure, defined as an aggregate of faults. This is supported by relation 475.",True,None,,+R,+I,-D,
185,taxonomy,Geological Structure,stacking pattern,KEEP,"(dedup reverted — survivor also dropped) Vacuously restates parent. A 'stacking pattern' is a primary example of a 'stratigraphic pattern' within a succession, not a subtype.",False,None,,+R,-I,+D,
186,taxonomy,Geological Structure,structure,DROP_AS_REDUNDANT,Vacuously restates its parent 'Geological Structure'; the NLD is a general definition of the parent kind.,False,None,,+R,+I,-D,
187,taxonomy,Geological Structure,open fracture,DROP_AS_MIXIN,Differentia 'open' is a transient quality (Probe 2); the term is anti-rigid (~R) under a rigid parent (+R).,True,Quality,fracture has_quality some Openness,~R,+I,-D,"{""property"": ""has_quality"", ""filler"": ""Openness""}"
188,taxonomy,Geological Structure,karst,KEEP,Genuine subkind describing a complex structural and pore system defined by its specific genesis.,True,None,,+R,+I,-D,
189,taxonomy,Geological Structure,diagenetic feature,REPARENT,"parent → specifically dependent continuant: NLD defines term as a 'characteristic' (a dependent continuant), which cannot be a subclass of 'Geological Structure' (an independent continuant).",True,Process,Geological Structure that participates_in some DiageneticProcess,-R,-I,+D,
190,taxonomy,Geological Structure,rift fault,KEEP,"Represents a standard, genetically-defined subtype of fault, a common and valid modeling pattern in domain ontologies.",True,None,,+R,+I,-D,
191,taxonomy,Geological Structure,reservoir architecture,DROP_AS_MIXIN,"Term refers to an analytical framework for describing a reservoir's internal arrangement, not a physical structure itself (Check 7).",False,None,,+R,-I,+D,"{""property"": ""is_about"", ""filler"": ""Geological Object""}"
192,taxonomy,Geological Structure,trap,REPARENT,"parent → role: The term describes a function ('confines hydrocarbons') a structure plays, making it anti-rigid (~R) and best modeled as a role (Check 3).",True,Role,Geological Structure has_role some TrapRole,~R,+I,-D,
193,taxonomy,Geological Structure,rift system,KEEP,"Term is a genuine subkind of its parent, with a clear differentia based on genesis and constituent parts.",True,None,,+R,+I,-D,
194,taxonomy,Geological Structure,downlap,KEEP,"Term is a genuine subkind of Stratigraphic Geometry, describing a specific type of stratal relationship.",True,None,,+R,-I,+D,
195,taxonomy,Geological Structure,basement structure,DROP_AS_MIXIN,"Term is defined by its location ('within the geological basement'), a contingent property best modeled as a relation (Probe 2: Site).",True,Site,structure located_in some GeologicalBasement,+R,+I,-D,"{""property"": ""located_in"", ""filler"": ""Geological Basement""}"
196,taxonomy,Geological Structure,cyclicity,KEEP,(dedup reverted — survivor also dropped) Vacuously restates parent 'Stratigraphic Pattern'; the differentia 'repetitive vertical succession' is not contingent on the parent 'repetitive arrangement'.,False,None,,+R,+I,-D,
197,taxonomy,Geological Structure,carbonate fabric,REPARENT,"parent → quality: A fabric is a dependent quality (the arrangement of parts of a rock), but is parented under Geological Structure, a class for independent continuants. This is a dependence violation.",True,None,,+R,-I,+D,
198,taxonomy,Geological Structure,structural setting,KEEP,"(dedup reverted — survivor also dropped) The term's definition is extensionally identical to its parent 'Structural Framework', making it a vacuous restatement (Probe 1).",False,None,,+R,+I,-D,
199,taxonomy,Geological Structure,Structural Block,KEEP,"A Structural Block is a genuine subkind of Geological Structure, defined by its constitution (volume of rock) and boundaries (faults).",True,None,,+R,+I,-D,
200,taxonomy,Geological Structure,Pore Space Feature,DROP_AS_REDUNDANT,"weak intermediate: child_count=1, no real differentia.",,,,,,,
201,taxonomy,Geological Structure,Stratigraphic Geometry,KEEP,"Genus/differentia is clean; specifies structures defined by stratigraphic relationships, a valid subkind of geological structure.",True,None,,+R,-I,-D,
202,taxonomy,Geological Structure,Structural Framework,DROP_AS_REDUNDANT,"weak intermediate: child_count=1, no real differentia.",,,,,,,
203,taxonomy,Geological Structure,Stratigraphic Pattern,DROP_AS_MIXIN,"A pattern is a quality that a structure has (e.g., 'repetitive arrangement'), not a kind of structure. This is a mixin (Probe 2).",True,Quality,Geological Structure has_quality some RepetitiveArrangementPattern,+R,-I,+D,"{""property"": ""has_quality"", ""filler"": ""StratigraphicPatternQuality""}"
204,taxonomy,Geological Object,shrub,KEEP,"A shrub is a genuine subkind of Diagenetic Body, defined by its specific morphology and crystal structure. The differentia is not a separable mixin.",True,None,,+R,+I,-D,
205,taxonomy,Geological Object,intraclast,KEEP,"Intraclast is a standard, rigid sub-kind of Sedimentary Clast, defined by its provenance (originating within the same basin). This historical property defines the kind.",True,None,,+R,+I,-D,
206,taxonomy,Geological Object,peloid,KEEP,"Peloid is a genuine subkind of Sedimentary Grain, defined by its composition (micrite) and lack of internal structure. These are essential, not mixin, properties.",True,None,,+R,+I,-D,
207,taxonomy,Geological Object,calcite spherulite,KEEP,"A calcite spherulite is a genuine subkind of Diagenetic Body, defined by its specific spherical morphology, composition, and internal radiating crystal structure.",True,None,,+R,+I,-D,
208,taxonomy,Geological Object,ooid,KEEP,"Ooid is a fundamental, rigid sub-kind of Sedimentary Grain, defined by its essential structure (a nucleus enveloped by a cortex). This is not a separable mixin.",True,None,,+R,+I,-D,
